Date,High,Low,Open,Close,Volume,Adj Close
12/31/15,2062.540039,2043.6199951171875,2060.590087890625,2043.939941,2655330000,2043.939941
1/1/16,2062.540039,2043.6199951171875,2060.590087890625,2043.939941,2655330000,2043.939941
1/2/16,2062.540039,2043.6199951171875,2060.590087890625,2043.939941,2655330000,2043.939941
1/3/16,2062.540039,2043.6199951171875,2060.590087890625,2043.939941,2655330000,2043.939941
1/4/16,2038.199951171875,1989.6800537109375,2038.199951171875,2012.6600341796875,4304880000,2012.6600341796875
1/5/16,2021.939941,2004.1700439453125,2013.780029296875,2016.709961,3706620000,2016.709961
1/6/16,2011.709961,1979.050048828125,2011.709961,1990.260009765625,4336660000,1990.260009765625
1/7/16,1985.3199462890625,1938.8299560546875,1985.3199462890625,1943.0899658203125,5076590000,1943.0899658203125
1/8/16,1960.4000244140625,1918.459961,1945.969970703125,1922.030029296875,4664940000,1922.030029296875
1/9/16,1960.4000244140625,1918.459961,1945.969970703125,1922.030029296875,4664940000,1922.030029296875
1/10/16,1960.4000244140625,1918.459961,1945.969970703125,1922.030029296875,4664940000,1922.030029296875
1/11/16,1935.6500244140625,1901.0999755859375,1926.1199951171875,1923.6700439453125,4607290000,1923.6700439453125
1/12/16,1947.3800048828125,1914.3499755859375,1927.8299560546875,1938.6800537109375,4887260000,1938.6800537109375
1/13/16,1950.3299560546875,1886.4100341796875,1940.3399658203125,1890.280029296875,5087030000,1890.280029296875
1/14/16,1934.469970703125,1878.9300537109375,1891.6800537109375,1921.8399658203125,5241110000,1921.8399658203125
1/15/16,1916.6800537109375,1857.8299560546875,1916.6800537109375,1880.3299560546875,5468460000,1880.3299560546875
1/16/16,1916.6800537109375,1857.8299560546875,1916.6800537109375,1880.3299560546875,5468460000,1880.3299560546875
1/17/16,1916.6800537109375,1857.8299560546875,1916.6800537109375,1880.3299560546875,5468460000,1880.3299560546875
1/18/16,1916.6800537109375,1857.8299560546875,1916.6800537109375,1880.3299560546875,5468460000,1880.3299560546875
1/19/16,1901.439941,1864.5999755859375,1888.6600341796875,1881.3299560546875,4928350000,1881.3299560546875
1/20/16,1876.1800537109375,1812.290039,1876.1800537109375,1859.3299560546875,6416070000,1859.3299560546875
1/21/16,1889.8499755859375,1848.97998,1861.459961,1868.989990234375,5078810000,1868.989990234375
1/22/16,1908.8499755859375,1877.4000244140625,1877.4000244140625,1906.9000244140625,4901760000,1906.9000244140625
1/23/16,1908.8499755859375,1877.4000244140625,1877.4000244140625,1906.9000244140625,4901760000,1906.9000244140625
1/24/16,1908.8499755859375,1877.4000244140625,1877.4000244140625,1906.9000244140625,4901760000,1906.9000244140625
1/25/16,1906.280029296875,1875.969970703125,1906.280029296875,1877.0799560546875,4401380000,1877.0799560546875
1/26/16,1906.72998,1878.790039,1878.790039,1903.6300048828125,4357940000,1903.6300048828125
1/27/16,1916.989990234375,1872.699951171875,1902.52002,1882.949951171875,4754040000,1882.949951171875
1/28/16,1902.959961,1873.6500244140625,1885.219970703125,1893.3599853515625,4693010000,1893.3599853515625
1/29/16,1940.239990234375,1894,1894,1940.239990234375,5497570000,1940.239990234375
1/30/16,1940.239990234375,1894,1894,1940.239990234375,5497570000,1940.239990234375
1/31/16,1940.239990234375,1894,1894,1940.239990234375,5497570000,1940.239990234375
2/1/16,1947.199951171875,1920.300048828125,1936.939941,1939.3800048828125,4322530000,1939.3800048828125
2/2/16,1935.260009765625,1897.290039,1935.260009765625,1903.030029296875,4463190000,1903.030029296875
2/3/16,1918.010009765625,1872.22998,1907.0699462890625,1912.530029296875,5172950000,1912.530029296875
2/4/16,1927.3499755859375,1900.52002,1911.6700439453125,1915.449951171875,5193320000,1915.449951171875
2/5/16,1913.0699462890625,1872.6500244140625,1913.0699462890625,1880.050048828125,4929940000,1880.050048828125
2/6/16,1913.0699462890625,1872.6500244140625,1913.0699462890625,1880.050048828125,4929940000,1880.050048828125
2/7/16,1913.0699462890625,1872.6500244140625,1913.0699462890625,1880.050048828125,4929940000,1880.050048828125
2/8/16,1873.25,1828.459961,1873.25,1853.439941,5636460000,1853.439941
2/9/16,1868.25,1834.939941,1848.459961,1852.209961,5183220000,1852.209961
2/10/16,1881.5999755859375,1850.3199462890625,1857.0999755859375,1851.8599853515625,4471170000,1851.8599853515625
2/11/16,1847,1810.0999755859375,1847,1829.0799560546875,5500800000,1829.0799560546875
2/12/16,1864.780029296875,1833.4000244140625,1833.4000244140625,1864.780029296875,4696920000,1864.780029296875
2/13/16,1864.780029296875,1833.4000244140625,1833.4000244140625,1864.780029296875,4696920000,1864.780029296875
2/14/16,1864.780029296875,1833.4000244140625,1833.4000244140625,1864.780029296875,4696920000,1864.780029296875
2/15/16,1864.780029296875,1833.4000244140625,1833.4000244140625,1864.780029296875,4696920000,1864.780029296875
2/16/16,1895.77002,1871.439941,1871.439941,1895.5799560546875,4570670000,1895.5799560546875
2/17/16,1930.6800537109375,1898.800048828125,1898.800048828125,1926.8199462890625,5011540000,1926.8199462890625
2/18/16,1930,1915.0899658203125,1927.5699462890625,1917.8299560546875,4436490000,1917.8299560546875
2/19/16,1918.780029296875,1902.1700439453125,1916.739990234375,1917.780029296875,4142850000,1917.780029296875
2/20/16,1918.780029296875,1902.1700439453125,1916.739990234375,1917.780029296875,4142850000,1917.780029296875
2/21/16,1918.780029296875,1902.1700439453125,1916.739990234375,1917.780029296875,4142850000,1917.780029296875
2/22/16,1946.699951171875,1924.439941,1924.439941,1945.5,4054710000,1945.5
2/23/16,1942.3800048828125,1919.439941,1942.3800048828125,1921.27002,3890650000,1921.27002
2/24/16,1932.0799560546875,1891,1917.560059,1929.800048828125,4317250000,1929.800048828125
2/25/16,1951.8299560546875,1925.4100341796875,1931.8699951171875,1951.699951171875,4118210000,1951.699951171875
2/26/16,1962.959961,1945.780029296875,1954.949951171875,1948.050048828125,4348510000,1948.050048828125
2/27/16,1962.959961,1945.780029296875,1954.949951171875,1948.050048828125,4348510000,1948.050048828125
2/28/16,1962.959961,1945.780029296875,1954.949951171875,1948.050048828125,4348510000,1948.050048828125
2/29/16,1958.27002,1931.810059,1947.1300048828125,1932.22998,4588180000,1932.22998
3/1/16,1978.3499755859375,1937.0899658203125,1937.0899658203125,1978.3499755859375,4819750000,1978.3499755859375
3/2/16,1986.510009765625,1968.800048828125,1976.5999755859375,1986.449951171875,4666610000,1986.449951171875
3/3/16,1993.689941,1977.3699951171875,1985.5999755859375,1993.4000244140625,5081700000,1993.4000244140625
3/4/16,2009.1300048828125,1986.77002,1994.010009765625,1999.989990234375,6049930000,1999.989990234375
3/5/16,2009.1300048828125,1986.77002,1994.010009765625,1999.989990234375,6049930000,1999.989990234375
3/6/16,2009.1300048828125,1986.77002,1994.010009765625,1999.989990234375,6049930000,1999.989990234375
3/7/16,2006.1199951171875,1989.3800048828125,1996.1099853515625,2001.760009765625,4968180000,2001.760009765625
3/8/16,1996.8800048828125,1977.4300537109375,1996.8800048828125,1979.260009765625,4641650000,1979.260009765625
3/9/16,1992.689941,1979.8399658203125,1981.439941,1989.260009765625,4038120000,1989.260009765625
3/10/16,2005.0799560546875,1969.25,1990.969970703125,1989.5699462890625,4376790000,1989.5699462890625
3/11/16,2022.3699951171875,1994.709961,1994.709961,2022.189941,4078620000,2022.189941
3/12/16,2022.3699951171875,1994.709961,1994.709961,2022.189941,4078620000,2022.189941
3/13/16,2022.3699951171875,1994.709961,1994.709961,2022.189941,4078620000,2022.189941
3/14/16,2024.5699462890625,2012.050048828125,2019.27002,2019.6400146484375,3487850000,2019.6400146484375
3/15/16,2015.939941,2005.22998,2015.27002,2015.9300537109375,3560280000,2015.9300537109375
3/16/16,2032.02002,2010.040039,2014.239990234375,2027.219970703125,4057020000,2027.219970703125
3/17/16,2046.239990234375,2022.1600341796875,2026.9000244140625,2040.5899658203125,4530480000,2040.5899658203125
3/18/16,2052.360107421875,2041.1600341796875,2041.1600341796875,2049.580078,6503140000,2049.580078
3/19/16,2052.360107421875,2041.1600341796875,2041.1600341796875,2049.580078,6503140000,2049.580078
3/20/16,2052.360107421875,2041.1600341796875,2041.1600341796875,2049.580078,6503140000,2049.580078
3/21/16,2053.909912109375,2043.1400146484375,2047.8800048828125,2051.600098,3376600000,2051.600098
3/22/16,2056.600098,2040.5699462890625,2048.639892578125,2049.800048828125,3418460000,2049.800048828125
3/23/16,2048.550048828125,2034.8599853515625,2048.550048828125,2036.709961,3639510000,2036.709961
3/24/16,2036.040039,2022.489990234375,2032.47998,2035.939941,3407720000,2035.939941
3/25/16,2036.040039,2022.489990234375,2032.47998,2035.939941,3407720000,2035.939941
3/26/16,2036.040039,2022.489990234375,2032.47998,2035.939941,3407720000,2035.939941
3/27/16,2036.040039,2022.489990234375,2032.47998,2035.939941,3407720000,2035.939941
3/28/16,2042.6700439453125,2031.959961,2037.8900146484375,2037.050048828125,2809090000,2037.050048828125
3/29/16,2055.909912109375,2028.310059,2035.75,2055.010009765625,3822330000,2055.010009765625
3/30/16,2072.209961,2058.27002,2058.27002,2063.949951171875,3590310000,2063.949951171875
3/31/16,2067.919922,2057.459961,2063.77002,2059.739990234375,3715280000,2059.739990234375
4/1/16,2075.070068359375,2043.97998,2056.620117,2072.780029296875,3749990000,2072.780029296875
4/2/16,2075.070068359375,2043.97998,2056.620117,2072.780029296875,3749990000,2072.780029296875
4/3/16,2075.070068359375,2043.97998,2056.620117,2072.780029296875,3749990000,2072.780029296875
4/4/16,2074.02002,2062.570068359375,2073.189941,2066.129883,3485710000,2066.129883
4/5/16,2062.5,2042.560059,2062.5,2045.1700439453125,4154920000,2045.1700439453125
4/6/16,2067.330078,2043.0899658203125,2045.560059,2066.659912109375,3750800000,2066.659912109375
4/7/16,2063.010009765625,2033.800048828125,2063.010009765625,2041.9100341796875,3801250000,2041.9100341796875
4/8/16,2060.629883,2041.689941,2045.540039,2047.5999755859375,3359530000,2047.5999755859375
4/9/16,2060.629883,2041.689941,2045.540039,2047.5999755859375,3359530000,2047.5999755859375
4/10/16,2060.629883,2041.689941,2045.540039,2047.5999755859375,3359530000,2047.5999755859375
4/11/16,2062.929931640625,2041.8800048828125,2050.22998,2041.989990234375,3567840000,2041.989990234375
4/12/16,2065.050048828125,2039.739990234375,2043.719970703125,2061.719970703125,4239740000,2061.719970703125
4/13/16,2083.179931640625,2065.919922,2065.919922,2082.419922,4191830000,2082.419922
4/14/16,2087.840087890625,2078.129883,2082.889892578125,2082.780029296875,3765870000,2082.780029296875
4/15/16,2083.219970703125,2076.310059,2083.100098,2080.72998,3701450000,2080.72998
4/16/16,2083.219970703125,2076.310059,2083.100098,2080.72998,3701450000,2080.72998
4/17/16,2083.219970703125,2076.310059,2083.100098,2080.72998,3701450000,2080.72998
4/18/16,2094.659912109375,2073.649902,2078.830078,2094.340087890625,3316880000,2094.340087890625
4/19/16,2104.050048828125,2091.679931640625,2096.050048828125,2100.800048828125,3896830000,2100.800048828125
4/20/16,2111.050048828125,2096.320068359375,2101.52002,2102.399902,4184880000,2102.399902
4/21/16,2103.780029296875,2088.52002,2102.090087890625,2091.47998,4175290000,2091.47998
4/22/16,2094.320068359375,2081.199951171875,2091.489990234375,2091.580078,3790580000,2091.580078
4/23/16,2094.320068359375,2081.199951171875,2091.489990234375,2091.580078,3790580000,2091.580078
4/24/16,2094.320068359375,2081.199951171875,2091.489990234375,2091.580078,3790580000,2091.580078
4/25/16,2089.370117,2077.52002,2089.370117,2087.790039,3319740000,2087.790039
4/26/16,2096.870117,2085.800048828125,2089.840087890625,2091.699951171875,3557190000,2091.699951171875
4/27/16,2099.889892578125,2082.310059,2092.330078,2095.149902,4100110000,2095.149902
4/28/16,2099.300048828125,2071.620117,2090.929931640625,2075.810059,4309840000,2075.810059
4/29/16,2073.850098,2052.280029296875,2071.820068359375,2065.300048828125,4704720000,2065.300048828125
4/30/16,2073.850098,2052.280029296875,2071.820068359375,2065.300048828125,4704720000,2065.300048828125
5/1/16,2073.850098,2052.280029296875,2071.820068359375,2065.300048828125,4704720000,2065.300048828125
5/2/16,2083.419922,2066.110107421875,2067.169922,2081.429931640625,3841110000,2081.429931640625
5/3/16,2077.179931640625,2054.889892578125,2077.179931640625,2063.370117,4173390000,2063.370117
5/4/16,2060.300048828125,2045.550048828125,2060.300048828125,2051.120117,4058560000,2051.120117
5/5/16,2060.22998,2045.77002,2052.949951171875,2050.629883,4008530000,2050.629883
5/6/16,2057.719970703125,2039.449951171875,2047.77002,2057.139892578125,3796350000,2057.139892578125
5/7/16,2057.719970703125,2039.449951171875,2047.77002,2057.139892578125,3796350000,2057.139892578125
5/8/16,2057.719970703125,2039.449951171875,2047.77002,2057.139892578125,3796350000,2057.139892578125
5/9/16,2064.149902,2054.310059,2057.550048828125,2058.689941,3788620000,2058.689941
5/10/16,2084.870117,2062.629883,2062.629883,2084.389892578125,3600200000,2084.389892578125
5/11/16,2083.290039,2064.459961,2083.290039,2064.459961,3821980000,2064.459961
5/12/16,2073.989990234375,2053.129883,2067.169922,2064.110107421875,3782390000,2064.110107421875
5/13/16,2066.790039,2043.1300048828125,2062.5,2046.6099853515625,3579880000,2046.6099853515625
5/14/16,2066.790039,2043.1300048828125,2062.5,2046.6099853515625,3579880000,2046.6099853515625
5/15/16,2066.790039,2043.1300048828125,2062.5,2046.6099853515625,3579880000,2046.6099853515625
5/16/16,2071.879883,2046.530029296875,2046.530029296875,2066.659912109375,3501360000,2066.659912109375
5/17/16,2065.689941,2040.8199462890625,2065.040039,2047.209961,4108960000,2047.209961
5/18/16,2060.610107421875,2034.489990234375,2044.3800048828125,2047.6300048828125,4101320000,2047.6300048828125
5/19/16,2044.209961,2025.9100341796875,2044.209961,2040.040039,3846770000,2040.040039
5/20/16,2058.350098,2041.8800048828125,2041.8800048828125,2052.320068359375,3507650000,2052.320068359375
5/21/16,2058.350098,2041.8800048828125,2041.8800048828125,2052.320068359375,3507650000,2052.320068359375
5/22/16,2058.350098,2041.8800048828125,2041.8800048828125,2052.320068359375,3507650000,2052.320068359375
5/23/16,2055.580078,2047.260009765625,2052.22998,2048.040039,3055480000,2048.040039
5/24/16,2079.669922,2052.649902,2052.649902,2076.060059,3627340000,2076.060059
5/25/16,2094.72998,2078.929931640625,2078.929931640625,2090.540039,3859160000,2090.540039
5/26/16,2094.300048828125,2087.080078,2091.439941,2090.100098,3230990000,2090.100098
5/27/16,2099.060059,2090.060059,2090.060059,2099.060059,3079150000,2099.060059
5/28/16,2099.060059,2090.060059,2090.060059,2099.060059,3079150000,2099.060059
5/29/16,2099.060059,2090.060059,2090.060059,2099.060059,3079150000,2099.060059
5/30/16,2099.060059,2090.060059,2090.060059,2099.060059,3079150000,2099.060059
5/31/16,2103.47998,2088.659912109375,2100.129883,2096.949951171875,4514410000,2096.949951171875
6/1/16,2100.969970703125,2085.100098,2093.939941,2099.330078,3525170000,2099.330078
6/2/16,2105.260009765625,2088.590087890625,2097.709961,2105.260009765625,3632720000,2105.260009765625
6/3/16,2104.070068359375,2085.360107421875,2104.070068359375,2099.129883,3627780000,2099.129883
6/4/16,2104.070068359375,2085.360107421875,2104.070068359375,2099.129883,3627780000,2099.129883
6/5/16,2104.070068359375,2085.360107421875,2104.070068359375,2099.129883,3627780000,2099.129883
6/6/16,2113.360107421875,2100.830078,2100.830078,2109.409912109375,3442020000,2109.409912109375
6/7/16,2119.219970703125,2110.179931640625,2110.179931640625,2112.129883,3534730000,2112.129883
6/8/16,2120.550048828125,2112.709961,2112.709961,2119.120117,3562060000,2119.120117
6/9/16,2117.639892578125,2107.72998,2115.649902,2115.47998,3290320000,2115.47998
6/10/16,2109.570068359375,2089.959961,2109.570068359375,2096.070068359375,3515010000,2096.070068359375
6/11/16,2109.570068359375,2089.959961,2109.570068359375,2096.070068359375,3515010000,2096.070068359375
6/12/16,2109.570068359375,2089.959961,2109.570068359375,2096.070068359375,3515010000,2096.070068359375
6/13/16,2098.120117,2078.459961,2091.75,2079.060059,3392030000,2079.060059
6/14/16,2081.300048828125,2064.100098,2076.649902,2075.320068359375,3759770000,2075.320068359375
6/15/16,2085.649902,2069.800048828125,2077.600098,2071.5,3544720000,2071.5
6/16/16,2079.620117,2050.370117,2066.360107421875,2077.989990234375,3628280000,2077.989990234375
6/17/16,2078.199951171875,2062.840087890625,2078.199951171875,2071.219970703125,4952630000,2071.219970703125
6/18/16,2078.199951171875,2062.840087890625,2078.199951171875,2071.219970703125,4952630000,2071.219970703125
6/19/16,2078.199951171875,2062.840087890625,2078.199951171875,2071.219970703125,4952630000,2071.219970703125
6/20/16,2100.659912109375,2075.580078,2075.580078,2083.25,3467440000,2083.25
6/21/16,2093.659912109375,2083.02002,2085.189941,2088.899902,3232880000,2088.899902
6/22/16,2099.709961,2084.360107421875,2089.75,2085.449951171875,3168160000,2085.449951171875
6/23/16,2113.320068359375,2092.800048828125,2092.800048828125,2113.320068359375,3297940000,2113.320068359375
6/24/16,2103.810059,2032.5699462890625,2103.810059,2037.4100341796875,7597450000,2037.4100341796875
6/25/16,2103.810059,2032.5699462890625,2103.810059,2037.4100341796875,7597450000,2037.4100341796875
6/26/16,2103.810059,2032.5699462890625,2103.810059,2037.4100341796875,7597450000,2037.4100341796875
6/27/16,2031.449951171875,1991.6800537109375,2031.449951171875,2000.540039,5431220000,2000.540039
6/28/16,2036.0899658203125,2006.6700439453125,2006.6700439453125,2036.0899658203125,4385810000,2036.0899658203125
6/29/16,2073.129883,2042.689941,2042.689941,2070.77002,4241740000,2070.77002
6/30/16,2098.939941,2070,2073.169922,2098.860107421875,4622820000,2098.860107421875
7/1/16,2108.709961,2097.899902,2099.340087890625,2102.949951171875,3458890000,2102.949951171875
7/2/16,2108.709961,2097.899902,2099.340087890625,2102.949951171875,3458890000,2102.949951171875
7/3/16,2108.709961,2097.899902,2099.340087890625,2102.949951171875,3458890000,2102.949951171875
7/4/16,2108.709961,2097.899902,2099.340087890625,2102.949951171875,3458890000,2102.949951171875
7/5/16,2095.050048828125,2080.860107421875,2095.050048828125,2088.550048828125,3658380000,2088.550048828125
7/6/16,2100.719970703125,2074.02002,2084.429931640625,2099.72998,3909380000,2099.72998
7/7/16,2109.080078,2089.389892578125,2100.419922,2097.899902,3604550000,2097.899902
7/8/16,2131.709961,2106.969970703125,2106.969970703125,2129.899902,3607500000,2129.899902
7/9/16,2131.709961,2106.969970703125,2106.969970703125,2129.899902,3607500000,2129.899902
7/10/16,2131.709961,2106.969970703125,2106.969970703125,2129.899902,3607500000,2129.899902
7/11/16,2143.159912109375,2131.719970703125,2131.719970703125,2137.159912109375,3253340000,2137.159912109375
7/12/16,2155.399902,2139.5,2139.5,2152.139892578125,4097820000,2152.139892578125
7/13/16,2156.449951171875,2146.209961,2153.810059,2152.429931640625,3502320000,2152.429931640625
7/14/16,2168.989990234375,2157.879883,2157.879883,2163.75,3465610000,2163.75
7/15/16,2169.050048828125,2155.790039,2165.129883,2161.739990234375,3122600000,2161.739990234375
7/16/16,2169.050048828125,2155.790039,2165.129883,2161.739990234375,3122600000,2161.739990234375
7/17/16,2169.050048828125,2155.790039,2165.129883,2161.739990234375,3122600000,2161.739990234375
7/18/16,2168.350098,2159.629883,2162.040039,2166.889892578125,3009310000,2166.889892578125
7/19/16,2164.629883,2159.010009765625,2163.790039,2163.780029296875,2968340000,2163.780029296875
7/20/16,2175.629883,2164.889892578125,2166.100098,2173.02002,3211860000,2173.02002
7/21/16,2174.560059,2159.75,2172.909912109375,2165.169922,3438900000,2165.169922
7/22/16,2175.110107421875,2163.239990234375,2166.469970703125,2175.030029296875,3023280000,2175.030029296875
7/23/16,2175.110107421875,2163.239990234375,2166.469970703125,2175.030029296875,3023280000,2175.030029296875
7/24/16,2175.110107421875,2163.239990234375,2166.469970703125,2175.030029296875,3023280000,2175.030029296875
7/25/16,2173.709961,2161.949951171875,2173.709961,2168.47998,3057240000,2168.47998
7/26/16,2173.540039,2160.179931640625,2168.969970703125,2169.179931640625,3442350000,2169.179931640625
7/27/16,2174.97998,2159.070068359375,2169.810059,2166.580078,3995500000,2166.580078
7/28/16,2172.850098,2159.739990234375,2166.050048828125,2170.060059,3664240000,2170.060059
7/29/16,2177.090087890625,2163.489990234375,2168.830078,2173.600098,4038840000,2173.600098
7/30/16,2177.090087890625,2163.489990234375,2168.830078,2173.600098,4038840000,2173.600098
7/31/16,2177.090087890625,2163.489990234375,2168.830078,2173.600098,4038840000,2173.600098
8/1/16,2178.290039,2166.209961,2173.149902,2170.840087890625,3505990000,2170.840087890625
8/2/16,2170.199951171875,2147.580078,2169.939941,2157.030029296875,3848750000,2157.030029296875
8/3/16,2163.790039,2152.560059,2156.810059,2163.790039,3786530000,2163.790039
8/4/16,2168.189941,2159.070068359375,2163.510009765625,2164.25,3709200000,2164.25
8/5/16,2182.870117,2168.790039,2168.790039,2182.870117,3663070000,2182.870117
8/6/16,2182.870117,2168.790039,2168.790039,2182.870117,3663070000,2182.870117
8/7/16,2182.870117,2168.790039,2168.790039,2182.870117,3663070000,2182.870117
8/8/16,2185.439941,2177.850098,2183.760009765625,2180.889892578125,3327550000,2180.889892578125
8/9/16,2187.659912109375,2178.610107421875,2182.239990234375,2181.739990234375,3334300000,2181.739990234375
8/10/16,2183.409912109375,2172,2182.810059,2175.489990234375,3254950000,2175.489990234375
8/11/16,2188.449951171875,2177.969970703125,2177.969970703125,2185.790039,3423160000,2185.790039
8/12/16,2186.280029296875,2179.419922,2183.739990234375,2184.050048828125,3000660000,2184.050048828125
8/13/16,2186.280029296875,2179.419922,2183.739990234375,2184.050048828125,3000660000,2184.050048828125
8/14/16,2186.280029296875,2179.419922,2183.739990234375,2184.050048828125,3000660000,2184.050048828125
8/15/16,2193.810059,2186.080078,2186.080078,2190.149902,3078530000,2190.149902
8/16/16,2186.239990234375,2178.139892578125,2186.239990234375,2178.149902,3196400000,2178.149902
8/17/16,2183.080078,2168.5,2177.840087890625,2182.219970703125,3388910000,2182.219970703125
8/18/16,2187.030029296875,2180.459961,2181.899902,2187.02002,3300570000,2187.02002
8/19/16,2185,2175.129883,2184.239990234375,2183.870117,3084800000,2183.870117
8/20/16,2185,2175.129883,2184.239990234375,2183.870117,3084800000,2183.870117
8/21/16,2185,2175.129883,2184.239990234375,2183.870117,3084800000,2183.870117
8/22/16,2185.149902,2175.959961,2181.580078,2182.639892578125,2777550000,2182.639892578125
8/23/16,2193.419922,2186.800048828125,2187.810059,2186.899902,3041490000,2186.899902
8/24/16,2186.659912109375,2171.25,2185.090087890625,2175.439941,3148280000,2175.439941
8/25/16,2179,2169.739990234375,2173.290039,2172.469970703125,2969310000,2172.469970703125
8/26/16,2187.939941,2160.389892578125,2175.100098,2169.040039,3342340000,2169.040039
8/27/16,2187.939941,2160.389892578125,2175.100098,2169.040039,3342340000,2169.040039
8/28/16,2187.939941,2160.389892578125,2175.100098,2169.040039,3342340000,2169.040039
8/29/16,2183.47998,2170.189941,2170.189941,2180.379883,2654780000,2180.379883
8/30/16,2182.27002,2170.409912109375,2179.449951171875,2176.120117,3006800000,2176.120117
8/31/16,2173.790039,2161.350098,2173.560059,2170.949951171875,3766390000,2170.949951171875
9/1/16,2173.560059,2157.090087890625,2171.330078,2170.860107421875,3392120000,2170.860107421875
9/2/16,2184.870117,2173.590087890625,2177.489990234375,2179.97998,3091120000,2179.97998
9/3/16,2184.870117,2173.590087890625,2177.489990234375,2179.97998,3091120000,2179.97998
9/4/16,2184.870117,2173.590087890625,2177.489990234375,2179.97998,3091120000,2179.97998
9/5/16,2184.870117,2173.590087890625,2177.489990234375,2179.97998,3091120000,2179.97998
9/6/16,2186.570068359375,2175.100098,2181.610107421875,2186.47998,3447650000,2186.47998
9/7/16,2187.870117,2179.070068359375,2185.169922,2186.159912109375,3319420000,2186.159912109375
9/8/16,2184.939941,2177.489990234375,2182.760009765625,2181.300048828125,3727840000,2181.300048828125
9/9/16,2169.080078,2127.810059,2169.080078,2127.810059,4233960000,2127.810059
9/10/16,2169.080078,2127.810059,2169.080078,2127.810059,4233960000,2127.810059
9/11/16,2169.080078,2127.810059,2169.080078,2127.810059,4233960000,2127.810059
9/12/16,2163.300048828125,2119.120117,2120.860107421875,2159.040039,4010480000,2159.040039
